2025-04-20 16:03:49,933 - INFO - 開始分組文章
2025-04-20 16:03:50,294 - ERROR - 讀取檔案 real_estate_articles\articles\908315_氣候變遷調適,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,294 - ERROR - 讀取檔案 real_estate_articles\articles\908340_土地法第43條及第68條所規定「登記」之內涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908409_預售屋及新建成屋買賣契約得讓與或轉售情形,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908440_土地回復原狀之「核准回復說」與「自動回復說」,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908466_房地合一稅課徵對象：個人、營利事業,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908484_財產權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908525_視為以不定期限繼續契約之意涵,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908537_地籍圖重測時，土地所有權人「指界」之法律性質,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908583_測量錯誤之損害賠償：參最高法院106年度台上字第2938號民事判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908628_屠能（Thünen）模與辛克萊（Sinclair）模式,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908691_訴訟外紛爭解決機制（ADR）,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908746_碳權交易之概念,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908757_用腳投票,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,295 - ERROR - 讀取檔案 real_estate_articles\articles\908758_地租國有與地利共享,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,300 - ERROR - 讀取檔案 real_estate_articles\articles\908796_土地所有權第一次登記之意義與類型,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,300 - ERROR - 讀取檔案 real_estate_articles\articles\908808_不動產移轉之閉鎖期,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,300 - ERROR - 讀取檔案 real_estate_articles\articles\908837_土地所有權第一次登記之申請,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,301 - ERROR - 讀取檔案 real_estate_articles\articles\908855_市地重劃之公共設施用地負擔,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,301 - ERROR - 讀取檔案 real_estate_articles\articles\908892_土地法第34條之1執行要點修正重點(一)：多數決有償讓與對象不得為共有人之一,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,302 - ERROR - 讀取檔案 real_estate_articles\articles\908938_平均地權之實施現況,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,302 - ERROR - 讀取檔案 real_estate_articles\articles\908951_土地法第34條之1執行要點修正重點(二)： 多數決併同其他不動產出售，他共有人得僅就其共有部分優先購買,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,302 - ERROR - 讀取檔案 real_estate_articles\articles\909027_公共設施效益資本化與稅的資本化,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,303 - ERROR - 讀取檔案 real_estate_articles\articles\909082_土地法第34條之1執行要點修正重點(三)：多數決書面通知、公告之新規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,303 - ERROR - 讀取檔案 real_estate_articles\articles\909083_不動產持有稅之課徵效果,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,304 - ERROR - 讀取檔案 real_estate_articles\articles\909089_土地法第34條之1執行要點修正重點(四)：應有部分出賣之切結,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,304 - ERROR - 讀取檔案 real_estate_articles\articles\909095_不動產移轉稅之課徵效果,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909129_土地法第34條之1執行要點修正重點(五)：共有不動產不得多數決交換所有權,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909273_土地法第34條之1執行要點修正重點(六)：多數決設定地上權並出賣，他共有人仍得優先購買,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909293_土地稅之政策功能,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909314_土地法第34條之1執行要點修正重點(七)：共有土地多數決之登記駁回情形,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909339_漲價完全歸公之影響,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909354_耕地租佃(用)v.s.農業用地租賃,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909359_建物是否會增值,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,305 - ERROR - 讀取檔案 real_estate_articles\articles\909412_預售屋履約擔保機制,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,309 - ERROR - 讀取檔案 real_estate_articles\articles\909439_房價上漲，應歸因於土地，抑或建物,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,309 - ERROR - 讀取檔案 real_estate_articles\articles\909457_土地登記公信力之要件(一)：合法有效之法律行為,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,310 - ERROR - 讀取檔案 real_estate_articles\articles\909527_因應氣候變遷之溫室氣體減量,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,310 - ERROR - 讀取檔案 real_estate_articles\articles\909546_房地合一稅有關放寬連續繼承之持有期間認定：台財稅字第11204619060號,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,311 - ERROR - 讀取檔案 real_estate_articles\articles\909608_依土地法第34條之1為讓與，共有人不得為受讓人,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,311 - ERROR - 讀取檔案 real_estate_articles\articles\909639_重測錯誤之損害賠償：台北中山醫院賠償案（111年度重國字第17號）,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,312 - ERROR - 讀取檔案 real_estate_articles\articles\909682_依土地法第34條之1第1項設定地上權或典權後再出賣土地之優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,312 - ERROR - 讀取檔案 real_estate_articles\articles\909717_登記錯誤之損害賠償：高爾夫球場土地重複登錄賠償案（112國字第8號判決）,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,312 - ERROR - 讀取檔案 real_estate_articles\articles\909739_生態足跡與碳足跡,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,313 - ERROR - 讀取檔案 real_estate_articles\articles\909767_地價稅計算範例_自住與非自住混合,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,313 - ERROR - 讀取檔案 real_estate_articles\articles\909798_何以發生通貨膨脹，不動產價格反而下跌,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,314 - ERROR - 讀取檔案 real_estate_articles\articles\909870_信託受益權之拋棄與讓與,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,314 - ERROR - 讀取檔案 real_estate_articles\articles\909905_土地利用問題,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,315 - ERROR - 讀取檔案 real_estate_articles\articles\909954_於自己土地搬磚擋鄰地出入口之糾紛案：權利濫用禁止之適用,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,316 - ERROR - 讀取檔案 real_estate_articles\articles\909991_土地利用三階段與地盡其利,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,316 - ERROR - 讀取檔案 real_estate_articles\articles\909997_地價稅計算範例_房地持分,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910031_地價與土地集約度之關係,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910088_違章建築之信託,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910147_農工爭地,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910181_各種地價之釐清,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910262_土地法第73條之1第3項優先購買權之性質,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910304_信託成立之要件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910325_擴大農場經營規模,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910359_囤房稅2.0之影響,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910373_地主之意涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,317 - ERROR - 讀取檔案 real_estate_articles\articles\910390_地面型太陽光電設置專區之方式,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,321 - ERROR - 讀取檔案 real_estate_articles\articles\910414_112年憲判字第20號判決之模擬試題(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,321 - ERROR - 讀取檔案 real_estate_articles\articles\910429_鄉村地區整體規劃之意義、範圍、定位、策略與流程,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,321 - ERROR - 讀取檔案 real_estate_articles\articles\910446_112年憲判字第20號判決之模擬試題(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,322 - ERROR - 讀取檔案 real_estate_articles\articles\910500_調解登記及詐騙案,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,322 - ERROR - 讀取檔案 real_estate_articles\articles\910554_地籍圖重測之土地所有權人指界,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,323 - ERROR - 讀取檔案 real_estate_articles\articles\910560_地價稅計算範例：特別稅率與一般稅率之綜合題型,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,323 - ERROR - 讀取檔案 real_estate_articles\articles\910575_112年憲判字第19號判決之模擬試題,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,323 - ERROR - 讀取檔案 real_estate_articles\articles\910617_財產權侵害之損失補償,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,324 - ERROR - 讀取檔案 real_estate_articles\articles\910627_房屋稅條例之住家稅率,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,324 - ERROR - 讀取檔案 real_estate_articles\articles\910659_農地之定義,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,325 - ERROR - 讀取檔案 real_estate_articles\articles\910700_空地稅、空屋稅及囤房稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,325 - ERROR - 讀取檔案 real_estate_articles\articles\910709_共有物分割與分管之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,326 - ERROR - 讀取檔案 real_estate_articles\articles\910761_韌性城市,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,326 - ERROR - 讀取檔案 real_estate_articles\articles\910827_信託與委託(任)之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,327 - ERROR - 讀取檔案 real_estate_articles\articles\910837_自住之意涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,327 - ERROR - 讀取檔案 real_estate_articles\articles\910860_被繼承人死亡前二年內贈與都市計畫公共設施保留地 是否應計入遺產總額,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,327 - ERROR - 讀取檔案 real_estate_articles\articles\910874_徵收免稅及重購退稅之用意,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,327 - ERROR - 讀取檔案 real_estate_articles\articles\910921_淨零排放之意義與土地利用規劃作為,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,327 - ERROR - 讀取檔案 real_estate_articles\articles\910960_登記錯誤、登記遺漏及登記虛偽之闡述,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,327 - ERROR - 讀取檔案 real_estate_articles\articles\910966_地震等重大災害之不動產稅捐減免規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,330 - ERROR - 讀取檔案 real_estate_articles\articles\911012_配偶相互贈與之土地增值稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,330 - ERROR - 讀取檔案 real_estate_articles\articles\911049_土地增值稅公式之問題,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,330 - ERROR - 讀取檔案 real_estate_articles\articles\911127_既成道路與公共設施保留地之意涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,331 - ERROR - 讀取檔案 real_estate_articles\articles\911137_土地增值稅與契稅繳納人不同之贈與稅差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,331 - ERROR - 讀取檔案 real_estate_articles\articles\911150_農業用地移轉應課徵土地增值稅之情形,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,332 - ERROR - 讀取檔案 real_estate_articles\articles\911173_公共設施保留地抵繳遺產稅之規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,332 - ERROR - 讀取檔案 real_estate_articles\articles\911189_房屋稅自住優惠稅率之條件,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,332 - ERROR - 讀取檔案 real_estate_articles\articles\911195_約定由受贈人負擔贈與稅不得作為扣除額,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,333 - ERROR - 讀取檔案 real_estate_articles\articles\911262_都市計畫行為之法律性質,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,333 - ERROR - 讀取檔案 real_estate_articles\articles\911354_無償供公眾通行道路土地之減免申報義務,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,333 - ERROR - 讀取檔案 real_estate_articles\articles\911364_法定空地,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,334 - ERROR - 讀取檔案 real_estate_articles\articles\911405_私權爭執之意義,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911432_土地登記損害賠償請求救濟之程序,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911446_先行區段徵收,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911491_登記漏誤之救濟方法,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911547_受託人得否同意處分共有不動產給自己,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911564_綠能智慧建築,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911612_居住正義之意涵,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911627_公地標售之兩難,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911654_受託人死亡後之信託關係處理,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911673_仕紳化現象,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911692_優先購買權的「發生」與「行使」時點,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911726_共有耕地分割,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,335 - ERROR - 讀取檔案 real_estate_articles\articles\911837_不課徵地價稅之土地,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,340 - ERROR - 讀取檔案 real_estate_articles\articles\911940_登記駁回之情形,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,340 - ERROR - 讀取檔案 real_estate_articles\articles\912000_預告登記之意義與要件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,341 - ERROR - 讀取檔案 real_estate_articles\articles\912009_預售屋履約擔保機制,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,341 - ERROR - 讀取檔案 real_estate_articles\articles\912036_土地建物參考資訊檔,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,342 - ERROR - 讀取檔案 real_estate_articles\articles\912049_房地合一所得稅之稅基疑義,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,342 - ERROR - 讀取檔案 real_estate_articles\articles\912059_非都市土地使用管制架構,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,343 - ERROR - 讀取檔案 real_estate_articles\articles\912098_欠稅應移送法務部行政執行署強制執行,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,343 - ERROR - 讀取檔案 real_estate_articles\articles\912110_設籍（辦竣戶籍登記）之綜合整理,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,345 - ERROR - 讀取檔案 real_estate_articles\articles\912152_共有多數決處分之申請登記方式,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,345 - ERROR - 讀取檔案 real_estate_articles\articles\912171_抵費地與配餘地,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,345 - ERROR - 讀取檔案 real_estate_articles\articles\912197_消費者保護法有關定型化契約條款無效之情形,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912206_遺贈及遺囑信託之登記與稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912225_更正登記應不妨害原登記同一性之相關案例,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912231_參加市地重劃或區段徵收之地主於開發完成後分回或領回開發範圍內土地之條件(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912241_不構成定型化契約條款之情形,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912242_參加市地重劃或區段徵收之地主於開發完成後分回或領回開發範圍內土地之條件(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912332_名勝古蹟土地不得私有之例外,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912355_發給補償完竣,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912422_「台版地面師」未辦繼承不動產偽造詐騙案,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,346 - ERROR - 讀取檔案 real_estate_articles\articles\912425_公共設施保留地之意涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,351 - ERROR - 讀取檔案 real_estate_articles\articles\912452_土地徵收補償市價之查估標準,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,351 - ERROR - 讀取檔案 real_estate_articles\articles\912468_未辦繼承土地標售之優先購買權資格,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,351 - ERROR - 讀取檔案 real_estate_articles\articles\912485_優先購買權之放棄及視為放棄,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,352 - ERROR - 讀取檔案 real_estate_articles\articles\912499_違規土地使用之處罰對象,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,352 - ERROR - 讀取檔案 real_estate_articles\articles\912569_房屋稅計算範例（囤房稅修法後）,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,353 - ERROR - 讀取檔案 real_estate_articles\articles\912603_多數決創設地上權人、典權人後他共有人仍有優先購買權之意涵,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,353 - ERROR - 讀取檔案 real_estate_articles\articles\912631_空地限建之問題,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,353 - ERROR - 讀取檔案 real_estate_articles\articles\912632_未實施限制私有土地面積最高額之理由,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,354 - ERROR - 讀取檔案 real_estate_articles\articles\912664_定型化契約條款顯失公平與違反平等互惠原則,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,354 - ERROR - 讀取檔案 real_estate_articles\articles\912735_規約、視為規約及其效力,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912736_製造、設計與生產之企業經營者商品、服務責任,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912784_數宗土地或建物併同出售之優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912836_地價區段與區段地價之比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912862_不動產經紀業違反公平交易法之情形,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912885_土地法第34條之1於公同共有準用之,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912898_遺贈與死因贈與之比較,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912910_都市計畫之變更途徑,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912933_私有土地面積最高額之限制,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,355 - ERROR - 讀取檔案 real_estate_articles\articles\912956_先行區段徵收,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,359 - ERROR - 讀取檔案 real_estate_articles\articles\912981_公私有土地最小面積單位限制與禁止再分割─林業用地,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,359 - ERROR - 讀取檔案 real_estate_articles\articles\913011_地價稅與房屋稅之信託歸戶對照,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,360 - ERROR - 讀取檔案 real_estate_articles\articles\913024_區分所有建物記明基地權利種類,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,361 - ERROR - 讀取檔案 real_estate_articles\articles\913054_真透天與假透天,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,361 - ERROR - 讀取檔案 real_estate_articles\articles\913109_判決共有物分割之法定抵押權登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,361 - ERROR - 讀取檔案 real_estate_articles\articles\913112_終止住宅租約之限制,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,362 - ERROR - 讀取檔案 real_estate_articles\articles\913135_114年遺產稅計算範例,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,362 - ERROR - 讀取檔案 real_estate_articles\articles\913158_內部估價與外部估價,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,362 - ERROR - 讀取檔案 real_estate_articles\articles\913190_114年贈與稅計算範例,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,363 - ERROR - 讀取檔案 real_estate_articles\articles\913225_112年憲判字第20號判決之影響,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,363 - ERROR - 讀取檔案 real_estate_articles\articles\913253_市地重劃之辦理方式（舉辦主體）,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,364 - ERROR - 讀取檔案 real_estate_articles\articles\913274_公路法之私有公路之土地增值稅問題,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,364 - ERROR - 讀取檔案 real_estate_articles\articles\913285_承攬人抵押權登記之性質,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913286_借名契約,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913325_都市計畫訴訟(1)-臺北高等行政法院111年度都訴字第1號判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913331_國土計畫法延後至民國120年4月30日上路,許文昌老師.md 失敗：bad character range \d-  at position 7
